scaffold_smiles,n_compounds,mean_pic50,std_pic50,pic50_range,contains_patent_exclusive,patent_exclusive_scaffold
O=C(c1ccc2cc(-c3cc4ccccc4n3CC3CC3)nn2c1)N1CC2CCC1C2,5,7.5286483251828,0.3270772959360783,0.8981265674603929,False,False
O=C(/C=C/c1cncnc1)c1cnc2ccccc2c1-c1ccccc1,5,4.154901959985743,0.0,0.0,False,False
O=C(c1ccc2cc(-c3cc4cccc(C5CCNCC5)c4n3CC3CC3)nn2c1)N1CC2CCC1C2,5,8.044369749923272,0.2975642229057992,0.8239087409443187,False,False
O=C(c1cc2c3c(c1)nc(-c1cc4ccccc4n1Cc1ccccc1)n3CCO2)N1CCCCC1,5,6.055782386303454,0.4055133457711904,0.7403626894942441,False,False
O=C(c1ccc2cc(-c3cc4ccc(N5CCC5)cc4n3CC3CC3)nn2c1)N1CCCCC1,5,6.23545123124048,0.5458461443584369,1.478806902177288,False,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5cccnc5-c5cncs5)nc4n3CC3CC3)nc2c1)N1CCCCC1,4,6.6589709500888965,0.2417018897289722,0.459482506306947,False,False
O=C(/C=C/c1cccnc1)c1c(-c2ccccc2)c2cccnc2[nH]c1=O,4,4.939302159646388,0.0,0.0,False,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5cccnc5)cc4n3CC3CC3)nc2c1)N1CCCCC1,4,7.2611687105294305,0.2412130306476808,0.4442400283250078,False,False
O=C1CC(=O)C2C(=O)C3C(=O)c4ccccc4C[C@H]3C[C@H]2C1,4,3.345253814141925,0.4405430185310018,0.9344984512435676,False,False
O=C1NCc2ccc(-c3ccc4cc(-c5nc6cc(C(=O)N7CC8CCC7C8)ccc6[nH]5)n(CC5CC5)c4n3)cc21,4,7.586961023769016,0.3226009612388991,0.6842467475153127,False,False
